Gene,p53_mock_1,p53_mock_2,p53_mock_3,p53_mock_4,p53_IR_1,p53_IR_2,p53_IR_3,p53_IR_4,null_mock_1,null_mock_2,null_IR_1,null_IR_2
  Lax1,12.4591,12.4145,12.4503,12.0689,11.2688,11.281,10.6556,10.9367,12.1713,12.1108,11.9655,11.3877
  Lbhd1,8.7044,8.8016,8.7382,8.878,8.931,9.0642,9.1615,9.4472,8.9488,9.1516,10.5258,9.7303
  Lbr,12.2155,12.1952,12.1735,12.3121,11.7052,11.7739,12.2435,12.2669,12.4133,12.4443,12.5811,12.0767
  Lca5,7.6503,7.8268,7.8312,8.0773,8.613,8.7206,8.8047,8.9,7.9424,8.1146,6.6554,7.0237
  Lck,9.8566,9.877,9.8553,9.8985,9.6712,9.9164,9.0656,9.2946,10.1273,9.6085,9.4248,9.5697
  Lcn2,8.297,6.6775,5.8994,3.0281,6.0077,7.5056,6.8726,6.3962,3.4568,4.4846,5.0708,5.7006
  Lcorl,10.7706,10.9231,10.8965,11.0017,10.6168,10.8033,10.9827,10.7043,11.0825,11.1656,11.9322,11.2594
  Lcp1,15.1595,15.0136,15.1253,15.0691,15.2379,15.0771,15.2426,15.4701,15.0875,15.1004,16.5,16.0243
  Lcp2,10.8585,10.8329,10.9812,10.6186,10.9912,10.8978,10.5933,10.1913,10.5545,10.3567,9.3079,10.4063
  Lct,4.8667,4.5931,4.0619,4.8961,5.9774,6.537,5.3512,5.938,4.2277,4.5932,6.0081,6.4958
  Ldha,12.0309,11.7852,12.1031,11.88,12.5298,12.3102,12.7363,12.6534,11.8998,11.9035,14.2117,13.7459
  Ldhb,4.733,4.2261,3.8824,4.3667,6.7805,7.6619,6.3285,6.3743,4.3425,4.8773,2.8908,4.089
  Ldhd,7.2946,7.598,7.3935,7.4874,7.0955,7.1306,7.0011,6.5014,7.5531,7.7065,6.6876,7.2096
  Ldlr,8.8366,8.917,9.7691,10.3447,10.0176,10.1742,9.8332,9.9471,9.5509,9.867,11.6772,11.8201
  Ldlrad1,2.977,3.5539,3.3019,3.7166,4.5093,5.0162,3.0163,4.7507,3.6474,4.0987,3.2771,4.5055
  Ldlrad4,7.5193,7.812,7.7744,7.5781,7.4892,7.3965,6.7317,6.8268,7.7685,7.54,6.1537,6.4958
  Ldlrap1,9.9472,10.1667,10.0232,10.3703,11.1529,11.099,11.8457,11.9882,10.2005,10.1297,9.4344,9.2608
  Leap2,6.1394,6.306,6.0129,6.5769,5.2804,6.4145,5.2514,5.1112,6.1436,6.244,5.9294,5.2234
  Lefty1,5.3504,5.2212,5.5542,5.3722,4.2289,4.9293,4.2479,4.6074,4.3425,5.0008,3.8329,4.9472
  Lemd1,4.2363,5.0961,5.0149,5.1537,6.4453,7.2065,5.1442,4.6074,4.8095,4.9197,4.2331,5.5333
  Lenep,3.4726,2,2,2,6.4229,7.1306,2,5.7459,2,2,2,3.6949
  Leng9,8.9781,9.0088,8.8646,9.0621,8.6806,8.634,8.751,9.2829,8.9214,9.3271,9.1316,8.919
  Leo1,9.3717,9.2296,9.2074,9.2432,11.1554,11.3505,11.4219,11.6191,9.2072,9.2852,10.9881,10.6961
  Leprot,10.4042,10.3474,10.6176,10.2325,9.9311,9.5704,10.2023,10.2678,10.3468,10.3834,9.9566,10.0142
  Leprotl1,8.8488,8.7687,8.918,9.0887,8.2624,8.2419,8.8135,8.9039,8.9397,9.0336,9.4032,8.6506
  Lfng,10.3694,10.4761,10.4341,10.604,9.5318,9.545,9.4972,9.6275,10.4472,10.4381,9.4903,9.6667
  Lgals1,9.3202,8.7085,9.4013,9.1149,8.6853,8.7961,8.8135,8.489,9.163,9.1538,8.2778,8.7791
  Lgals3,9.8796,9.4786,10.176,9.797,10.0416,9.7865,10.4781,10.0355,9.0409,9.6546,7.7913,9.3818
  Lgals4,7.4031,7.7869,7.4907,7.7496,7.178,7.5788,7.458,7.5789,7.7531,7.6321,6.7652,6.7128
  Lgals8,11.6032,11.5924,11.5325,11.5523,11.0608,11.0624,11.3663,11.4626,11.5865,11.663,11.3409,11.0764
  Lgalsl,6.4999,6.263,6.4915,6.2226,6.4673,5.9684,6.5959,6.4809,5.976,6.5303,7.1478,7.1856
  Lgi4,2.2158,2.2553,3.1514,2.6992,4.2289,4.9293,3.241,3.8266,2,3.0666,2,2.6873
  Lgmn,12.5392,12.3582,12.6206,12.2249,12.1584,11.6872,11.9038,11.7304,12.1591,12.362,11.7265,11.8395
  Lgr4,5.5019,5.4683,5.5839,5.187,6.6324,7.2248,6.3528,6.1852,5.223,5.1857,7.3726,6.7891
  Lgr5,7.6363,7.7768,7.6536,8.3143,8.0379,8.5271,7.4354,7.3503,8.0263,8.1101,6.9757,7.3601
  Lhb,2.7186,3.5539,3.7835,3.2958,4.1218,4.6321,3.241,3.1849,3.3511,3.21,4.7429,4.7864
  Lhx1,2.7186,2.4722,2.5739,2.5016,4.1218,4.9293,2.4232,2.7108,3.2371,3.21,2.6502,2.6873
  Lhx9,5.7119,6.1417,6.0559,6.4862,7.256,7.7406,5.6147,5.7459,6.0111,6.3407,4.4739,5.5831
  Lif,4.5464,4.6828,4.432,4.8132,7.342,7.593,7.6948,7.5693,4.5478,4.6446,4.546,5.0214
  Lifr,9.0832,8.9693,9.1639,9.7779,8.8662,8.5708,8.1681,7.5693,9.9177,10.1454,9.0472,8.9263
  Lig1,9.6941,9.3355,9.3718,9.2491,9.2274,8.9585,8.7464,8.9455,8.8958,8.846,9.868,9.4984
  Lig3,10.6302,10.5629,10.5831,10.7023,11.1341,11.2455,11.5978,11.7146,10.6586,10.8129,12.353,12.0057
  Lilr4b,8.8866,8.3631,8.8247,7.2401,9.3803,9.4152,8.7418,8.3211,7.7163,7.5195,7.6098,8.7135
  Lilra5,6.9247,7.4202,7.2057,6.3159,7.5627,6.6226,6.9221,6.0252,6.322,6.9123,5.5974,6.5841
  Lilra6,8.4539,8.39,8.2797,8.3143,6.798,6.7033,6.1736,6.1074,8.5763,8.4685,5.9022,6.5963
  Lilrb4a,9.8292,9.2664,10.0164,8.8445,10.8474,10.6504,10.4614,9.9983,8.3343,8.5415,9.108,9.975
  Lima1,9.4576,9.4801,9.7215,9.7321,9.8786,9.5596,9.489,9.3743,8.9214,8.835,8.0237,9.4371
  Limch1,4.8014,5.7009,5.362,5.2514,6.5522,6.8524,5.3021,4.9422,6.1749,5.4396,4.9162,6.0047
  Limd1,12.6667,12.6975,12.7265,12.8922,12.0329,11.9119,12.5458,12.6074,12.96,12.9603,13.4103,12.8321
  Limd2,13.3852,13.3249,13.2616,13.35,12.4141,12.1699,12.5835,12.8187,13.4878,13.6306,13.6876,13.3258
  Lime1,9.1666,9.2916,9.3176,8.7557,8.7086,8.6271,9.5134,9.6778,9.2223,8.9025,10.1323,8.9831
  Lims1,11.4283,11.4705,11.5839,11.5511,11.0725,10.9757,11.4946,11.5589,11.6056,11.67,11.656,11.3273
  Lipa,11.7333,11.4936,12.2309,11.6645,11.4981,10.6707,11.3863,11.3594,11.2221,11.477,10.4001,10.951
  Lipc,7.8692,7.3398,7.9036,6.6623,7.8744,7.8745,8.1817,8.1046,6.9922,6.8479,8.5778,8.2568
  Lipg,3.4726,3.1122,3.4382,2.6992,5.2298,5.7322,5.8375,5.3551,3.3511,3.0666,6.5007,6.5594
  Lipt1,6.5993,6.8808,6.9562,6.5643,7.1373,7.4599,7.6267,7.8656,6.6685,6.8479,8.5386,8.12
  Lipt2,5.7813,5.6793,6.0129,5.0847,6.5104,6.3821,7.0612,7.0649,5.9216,5.6555,8.2128,7.7895
  Llph,9.8586,9.7478,9.7561,9.8421,11.8118,11.711,12.0882,11.8836,9.6335,9.867,11.7752,11.7293
  Llph-ps2,8.2241,7.7614,8.0597,7.5844,9.6497,9.9416,9.9109,10.6051,7.7322,8.1506,10.0908,9.9106
  Lmbr1,7.0282,7.1639,7.1273,7.072,6.7805,7.111,6.8039,6.5014,7.2269,6.9227,6.1766,6.9591
  Lmbrd1,12.2672,12.4677,12.4112,12.5655,11.3797,11.2908,11.4552,11.4775,12.5631,12.5463,11.9322,11.4636
  Lmnb2,9.0607,9.0325,9.0138,9.028,10.4636,10.292,10.9017,10.9562,9.0451,9.0504,11.6089,11.1413
  Lmntd2,7.6127,7.8268,7.6324,7.71,6.8324,6.5946,7.0759,7.54,7.7374,7.8171,6.4825,6.5963
  Lmo2,11.7018,11.6204,11.5254,11.6582,9.9969,9.7137,9.6272,10.1336,11.6467,11.7506,10.8174,10.4489
  Lmo7,7.3297,7.2175,7.2802,6.5387,7.3538,7.3132,6.5546,6.6911,6.3359,6.1582,6.0334,6.2247
  Lmod1,2.2158,2.2553,2.3153,2,4.6699,4.7381,3.6067,2.3988,2,2.5238,3.9438,3.8657
  Lmx1a,4.5857,4.8078,5.1401,4.8132,5.7081,6.7547,4.5293,3.9506,5.1927,3.8586,4.803,4.0184
  Lox,2.4036,2.2553,2,2.873,4.3285,5.6258,3.8981,3.5411,2.2557,2.7283,4.2331,3.2773
  Loxhd1,6.0008,5.5659,5.4929,6.3309,4.2289,4.7381,3.0163,3.5411,6.4682,6.5439,2.8908,4.0184
  Loxl1,5.9262,6.2775,6.1382,6.9316,4.0062,3.5314,3.8981,4.1706,6.7539,6.4746,2.8908,4.0184
  Lpar2,9.2907,9.2352,9.3043,9.6238,8.3832,8.4512,8.4186,8.7923,9.4182,9.3999,10.0213,9.4755
  Lpar5,7.504,7.4525,7.4184,8.0413,6.4229,6.2086,6.8214,6.5215,7.4735,7.3824,7.4592,7.1281
  Lpcat2,9.6862,9.711,9.84,9.6921,8.9507,8.5851,8.8179,8.9343,9.6461,9.5889,8.1678,8.63
  Lpgat1,12.3965,12.5217,12.4424,12.6914,11.9111,11.8948,12.1247,12.3081,12.5919,12.6393,12.8773,12.3609
  Lpin1,9.3187,9.4911,9.4902,9.4339,12.5676,12.5989,13.0061,13.1931,9.2629,9.2018,7.5929,8.3316
  Lpxn,11.5034,11.3783,11.5167,11.172,10.9031,10.8631,11.1313,11.3009,11.4535,11.3727,12.1503,11.5444
  Lrfn4,4.1339,4.1651,3.9749,4.2454,5.0662,5.2492,5.6147,5.7113,4.0364,4.0987,6.0334,5.9103
  Lrg1,6.5102,4.7257,5.8268,3.9673,6.5315,7.4599,6.6161,4.8174,4.4488,5.5244,5.0211,5.0571
  Lrig2,11.0962,11.2243,11.1838,11.4475,10.8589,10.9289,11.2321,11.1538,11.4875,11.4716,11.4429,11.0022
  Lrit3,2,2,2,2,3.8805,5.0981,3.241,3.374,2.2557,2,4.7429,3.8657
  Lrmda,5.9714,5.8243,6.3943,6.0341,6.0667,6.053,5.3986,5.0007,5.8262,5.4967,5.0708,5.6779
  Lrmp,12.9183,12.9246,12.9011,13.1296,12.519,12.2426,12.9912,12.9577,13.2363,13.4599,13.1727,13.3046
  Lrp1,12.2602,12.6479,12.794,13.2039,13.3313,12.6482,12.1885,11.8457,12.1898,12.1591,10.4759,11.606
  Lrp10,11.8764,11.9385,11.7843,12.2211,11.3309,11.1527,11.166,11.4469,12.0882,12.1835,11.8071,11.4603
  Lrp11,6.0296,5.7009,5.7503,5.6601,8.2111,8.4896,8.3955,8.7923,5.8064,5.8432,7.9392,7.1364
  Lrp2bp,6.58,6.7098,6.4598,7.1501,5.9463,5.68,6.0894,5.6394,6.4555,6.8369,5.8745,6.0934
  Lrp4,9.078,9.0431,9.4403,9.3899,9.0526,9.1816,8.9471,8.6302,8.8086,8.6957,7.9054,8.4966
  Lrpprc,11.7029,11.7267,11.6569,11.7971,12.5396,12.6499,13.0178,12.9868,11.7863,11.862,13.7993,13.4216
  Lrr1,4.6976,4.2261,3.7835,3.6224,3.4202,4.1073,3.4354,3.9506,3.8931,3.46,5.0708,4.089
  Lrrc18,10.2205,10.554,10.3448,10.6488,9.9855,9.9718,10.2739,10.2224,10.4953,10.4553,10.5413,10.3281
  Lrrc23,4.3319,4.7673,4.1439,5.1537,3.5905,4.3934,3.0163,2.9672,5.2817,4.5399,2.3615,3.3936
  Lrrc24,8.0904,7.9763,7.9726,7.9227,8.8368,8.8144,9.2253,9.4071,7.7479,7.991,9.7297,9.5479
  Lrrc25,8.7353,8.6373,9.0111,8.6371,8.6853,7.8745,8.602,8.1889,8.425,8.4028,7.5051,7.9213
  Lrrc31,4.4215,4.8471,3.6773,5.0489,4.2289,4.7381,5.0875,3.374,4.1667,4.6943,4.6147,4.3983
  Lrrc32,5.6391,5.7844,6.0129,6.8714,6.2302,6.8988,5.8027,5.7797,6.6238,6.8034,6.6554,6.4293
  Lrrc37a,2.2158,2.4722,2,2,4.8144,5.2492,2,3.6909,2.2557,2.5238,2.3615,2.2671
  Lrrc46,2.5696,3.6461,2.9833,3.6224,4.5093,4.3934,3.8981,3.1849,3.7341,3.9432,5.0708,4.7432
  Lrrc59,10.7637,10.5087,10.6167,10.5626,11.2234,11.2466,11.1923,11.2884,10.5168,10.6936,12.4659,11.8957
  Lrrc6,2.4036,2.2553,2,2,4.1218,4.8369,3.7598,2.3988,2.2557,2,2,2
  Lrrc63,4.4215,4.8471,4.6157,5.2514,6.7449,7.7018,5.767,5.7797,4.7274,5.5783,5.2542,6.0047
  Lrrc69,3.3862,3.7327,3.1514,3.8051,4.1218,5.0981,4.4415,3.8266,3.6474,2.2856,5.2542,4.3983
  Lrrc7,6.6465,7.2763,6.8005,7.7881,8.903,9.6336,7.502,7.6447,7.2565,7.3126,6.7192,7.1112
  Lrrc73,3.4726,2.8274,2.9833,3.1682,3.8805,5.6258,5.0284,4.4481,2.8283,3.9432,4.6802,4.3983
  Lrrc75a,8.5239,8.2757,8.2053,8.6933,7.7541,7.7148,8.2284,8.22,8.3168,8.7348,8.6202,8.7764
  Lrrc75b,6.2536,6.5989,6.0345,6.8611,6.3771,6.8524,6.0602,5.8128,6.6463,6.5707,5.5631,6.193
  Lrrc8c,10.1753,10.4564,10.1289,10.8455,9.64,9.333,9.2643,9.1008,10.3554,10.3294,8.0734,8.6181
  Lrrk2,14.4797,14.6008,14.4567,14.3133,13.7699,13.6065,13.8701,14.2412,14.5081,14.434,13.3579,13.2189
  Lrrn1,4.186,3.8917,4.8291,3.7166,3.5905,4.2574,3.7598,3.1849,4.2277,5.3182,2.6502,5.0919
  Lrrn2,2.4036,3.1122,2.3153,2.2725,7.4675,8.459,6.4232,5.7113,2.2557,2.5238,5.7879,5.7451
  Lrrn4,4.0799,4.3949,4.0619,4.8132,4.0062,5.2492,3.6067,3.6909,4.8489,4.7887,4.803,4.6987
  Lrrtm2,6.8459,7.2763,7.1572,7.426,6.2557,6.3821,6.9058,6.259,7.4417,7.0897,6.1537,6.0761
  Lrtm2,5.2802,5.1909,4.9707,5.3722,5.1773,5.2492,4.6121,4.4481,5.223,5.9492,4.6802,4.5563
  Lsm11,8.9947,9.0558,8.8945,9.1805,8.9231,8.9963,9.3115,8.9677,9.1033,9.1382,10.3977,9.642
  Lsm12,10.5708,10.3223,10.4341,10.4087,11.0689,11.0341,11.307,11.2084,10.2863,10.4381,12.1654,11.8833
  Lsm7,7.2153,6.2336,5.9909,7.9856,8.899,7.803,9.3021,8.9529,7.0525,6.5971,8.4983,9.5194
  Lsmem1,3.9044,3.8143,3.7835,4.1131,4.2289,5.1756,3.7598,2.7108,4.103,4.0231,5.0708,4.3983
  Lsp1,13.3402,13.2947,13.2736,13.4105,13.0153,12.9112,13.1496,13.4737,13.5203,13.6909,13.031,12.94
  Lss,9.7438,9.8151,9.9309,10.2815,10.2306,10.4309,10.2929,10.3334,10.065,10.2214,11.3949,11.6052
  Lst1,8.6774,8.38,8.9974,8.6491,8.0956,7.5205,8.1194,7.7678,8.3685,8.5072,7.4117,8.3604
  Lta,9.3476,9.2109,9.0138,9.1449,8.9893,9.0894,8.9229,9.241,9.2774,9.1382,10.5067,10.358
  Lta4h,10.4131,10.295,10.3854,10.293,10.357,10.2811,10.86,10.8216,10.4066,10.3206,11.8186,11.1706
  Ltb,13.2964,13.1273,13.2841,12.8831,11.8406,11.5728,11.7512,12.2215,13.4089,13.4607,13.7973,13.4922
  Ltbp4,5.0181,5.3083,4.8291,5.1196,6.3536,6.6769,6.675,6.3743,6.0111,5.4102,5.7578,6.8716
  Ltbr,7.1772,7.0335,7.5446,7.3471,7.9545,7.2608,7.4354,6.8105,6.9202,6.9017,5.9561,7.0237
  Ltf,9.7406,8.079,7.316,4.7252,6.8324,7.8975,7.8981,7.7762,4.6846,5.821,5.5631,6.7677
  Ltk,8.183,8.1865,8.2148,7.995,5.815,5.2492,5.6543,5.6758,8.0003,8.0253,5.631,5.2545
  Ltv1,9.7898,9.7321,9.6212,9.7573,11.0325,11.1586,11.1287,11.2338,9.6996,9.9188,11.8783,11.6105
  Lurap1,9.0815,9.1294,8.9751,8.9622,8.618,8.6612,8.3778,8.9455,8.6809,8.7407,9.2224,9.2741
  Ly6c1,5.6391,5.5659,5.8017,5.2196,7.7719,8.6408,6.9856,6.6551,5.3102,6.1224,6.3875,7.1856
  Ly6c2,10.2567,9.7825,9.8385,9.0887,9.9271,10.411,9.3869,8.8923,9.2828,9.7457,9.7792,9.6138
  Ly6d,13.4939,13.2178,13.3745,13.0003,13.4927,13.0447,13.5888,14.0416,13.3891,13.505,14.4114,14.2328
  Ly6e,14.9852,14.8714,14.8714,14.8027,14.5903,14.4352,14.7848,15.1446,14.8327,14.9759,15.228,14.7967
  Ly6g,4.6976,3.5539,2.9833,2.5016,3.8805,4.3934,3.7598,2.9672,2.4728,2.2856,2.8908,3.1509
  Ly6i,5.4389,5.2212,5.3959,5.2514,8.3947,9.2002,6.5335,6.1338,4.7691,5.6045,7.4592,7.353
  Ly6k,6.4687,6.5037,7.4429,6.1736,6.2302,7.5056,6.4001,6.2102,4.103,5.7047,7.1821,6.5088
  Lyar,9.6274,9.224,9.3525,9.1279,10.735,10.7504,10.446,10.6798,9.0494,9.4129,11.6671,11.358
  Lyl1,11.3767,11.2693,11.3013,11.4079,9.8827,9.6775,10.0454,10.3162,11.521,11.6532,11.6437,11.3001
  Lyn,14.017,14.0079,13.9909,14.0387,13.6016,13.707,13.7327,13.7538,14.0043,14.1123,13.9715,13.717
  Lynx1,11.9725,11.7509,11.7637,12.0093,12.7159,12.461,13.3082,13.5821,12.0438,12.4074,13.5081,13.687
  Lypla2,10.2072,10.1432,10.218,10.2892,10.0157,9.8321,10.3766,10.5239,10.4041,10.2466,10.9603,10.5098
  Lysmd3,9.6542,9.6483,9.9135,9.6702,9.2967,9.1093,9.6371,9.5561,9.7511,9.8493,10.3418,9.6682
  Lyst,13.6905,13.8048,13.6733,13.5925,14.8577,14.9676,15.055,15.0882,13.7048,13.6235,15.8851,15.5356
  Lyz1,5.8952,5.3363,6.0769,5.6836,4.5918,4.6321,5.0284,4.3614,5.1927,5.0397,3.9438,4.7432
  Lyz2,12.4313,11.6175,12.1847,12.2143,11.2851,10.8776,11.4038,10.7326,11.5817,12.5198,10.2638,12.4114
  Lzic,9.2485,9.2052,9.2841,9.3408,10.8589,10.823,11.649,11.5362,9.4441,9.4441,10.9194,10.438
  Lztfl1,9.66,9.5399,9.596,9.6657,8.974,9.0017,9.1373,9.1141,9.8683,9.9864,9.4696,9.5257
  Lzts2,5.8952,5.8045,5.613,5.7295,6.0375,5.5108,5.3512,5.9967,5.5678,5.1145,4.803,5.7006
  M6pr,12.2644,12.1169,12.2906,11.9864,12.4799,12.3352,12.7418,12.8381,12.1297,12.1989,13.7167,13.2956
  Mab21l2,7.0282,7.3049,7.0443,7.5399,7.023,6.9875,7.2668,7.4377,7.4609,7.1882,6.407,6.2247
  Mab21l3,4.733,4.2261,5.4289,5.0122,4.3285,4.8369,4.7646,4.0648,3.9666,4.4846,3.4374,4.3983
  Macf1,16.8084,16.9904,16.7677,16.8424,16.1642,16.3936,16.1506,16.199,16.9866,16.8578,16.2593,15.7799
  Madd,11.6824,12.0473,11.7766,12.2512,11.5819,11.7535,11.4781,11.4632,12.0969,11.8833,11.1638,11.2073
  Maf,9.9687,10.2816,10.653,10.7351,10.5603,10.415,9.8778,9.671,10.046,10.0509,9.2949,9.9832
  Maf1,11.1492,11.1411,11.1156,11.1678,10.6315,10.5702,11.237,11.2994,11.4816,11.4716,11.6504,11.1287
  Mafa,2.7186,3.2359,2.5739,2.873,4.5918,3.5314,4.6903,4.5299,3.6474,3.6731,2.6502,2.6873
  Mafb,9.6919,9.9087,10.015,10.5618,10.6818,10.3307,9.767,9.4419,9.4743,9.6068,8.4521,9.176
  Maged1,8.4352,8.3357,8.7644,8.402,8.0742,8.0391,7.7688,7.6169,8.0518,8.2285,7.3526,7.8053
  Maged2,6.2778,6.1417,6.4598,6.088,6.1777,6.3821,6.3038,6.1597,5.9936,5.9695,4.6802,5.5077
  Magee2,4.0237,3.8143,3.4382,3.8051,2.7403,3.9396,3.0163,3.5411,2,4.3671,4.1429,4.2824
  Magel2,3.5542,3.1122,2.5739,3.8885,4.744,5.4497,3.241,3.5411,3.4568,3.21,2.3615,3.0123
  Magi1,5.5819,5.5179,5.7238,4.8553,6.6324,6.8044,5.3512,4.6074,5.7862,5.4684,4.398,6.4828
  Magoh,9.9367,9.4926,9.7691,9.3352,10.4359,10.1456,10.5282,10.6424,9.4728,9.623,11.5421,11.2752
  Magohb,7.3809,7.3466,7.5596,7.419,7.8494,7.3965,8.1405,7.9348,7.2711,7.4272,9.099,8.5571
  Mak16,10.9597,10.8193,10.8606,10.6864,11.8888,12.1045,12.1982,12.2523,10.8465,11.0683,13.0507,12.6045
  Malt1,13.1922,13.1946,13.1326,13.1871,12.4553,12.622,12.3305,12.4095,13.2006,13.1759,13.3035,12.8748
  Maml2,10.8927,11.0846,10.8407,11.0846,9.5577,9.9333,8.7233,8.6937,10.8361,10.9269,8.7857,8.8647
  Maml3,9.6611,9.9601,9.7148,10.435,10.0526,10.2092,9.8965,9.8187,10.346,10.3576,8.9869,9.4837
  Mamld1,3.6313,4.1015,3.6773,4.1131,5.0072,5.0981,3.4354,3.374,4.4488,3.21,2.3615,4.7864
  Man1a,14.3586,14.4879,14.336,14.1509,13.9185,13.9037,13.7157,13.8756,14.213,14.1122,14.177,13.9715
  Man1c1,7.8772,8.1238,8.1418,8.3441,8.3058,8.4744,7.3415,7.4271,7.9739,7.8115,7.0143,7.5349
  Man2a1,12.5177,12.6104,12.5967,12.6662,11.9449,11.7344,11.9788,12.0729,12.6033,12.5942,11.9984,11.5358
  Manba,10.1624,10.1203,10.1845,10.453,9.8579,9.8381,9.9312,9.8187,10.2791,10.3216,9.8993,9.8885
  Manea,10.7519,10.7471,10.691,10.6473,10.3804,10.4699,10.3038,10.4588,10.736,10.815,10.7068,10.4003
  Maneal,5.676,5.6123,5.1401,5.9781,6.2302,6.477,5.969,6.2102,5.4188,6.2932,6.9493,7.0855
  Manf,10.681,10.4021,10.4644,9.8985,10.4539,10.2388,10.4088,10.6976,10.0836,10.1001,11.751,11.1402
  Mansc1,4.5464,4.3408,3.8824,4.4785,4.5093,5.0981,4.1405,3.1849,4.1667,4.6943,3.4374,3.8657
  Map10,7.6503,7.5922,6.9787,7.1245,7.2044,7.3802,7.5553,8.3719,7.6948,7.8503,8.1961,7.8467
  Map1lc3a,6.6558,6.5159,6.626,6.4862,6.2302,5.4497,5.574,5.7459,6.6238,6.7574,5.5279,5.7668
  Map2,6.9015,6.5521,6.626,7.5073,5.815,6.5661,5.489,5.3095,6.5893,7.4562,5.4169,5.3439
  Map2k1,11.7542,11.7744,11.7495,11.7478,11.2781,11.1893,11.9176,11.9277,11.8504,11.8357,12.4621,11.9247
  Map2k6,8.6288,8.4164,8.3805,8.622,7.4675,7.6886,7.4467,7.7593,8.6253,8.7108,7.5409,7.3954
  Map3k1,13.8433,13.9226,13.753,14.2436,13.4784,13.7198,13.2488,13.4032,14.0347,14.2098,13.6653,13.4507
  Map3k13,5.3273,5.0292,4.8778,5.2514,6.8493,7.607,6.4001,6.1597,4.7274,5.2535,6.9757,6.4156
  Map3k19,9.8874,10.1163,9.7397,9.8184,8.473,8.5636,8.1544,8.0571,9.6628,9.5987,7.9054,7.6678
  Map3k5,11.8787,11.9943,11.8264,12.0284,11.4408,11.7495,11.2164,11.1146,11.9536,11.9454,10.98,10.6258
  Map3k9,10.0491,10.2562,10.0191,10.5932,11.3354,11.4465,11.4677,11.8532,10.2601,10.3576,8.9509,9.1556
  Map4k2,13.2823,13.5461,13.2871,13.6088,12.4533,12.3728,12.7956,13.0788,13.7407,13.6666,12.886,12.4981
  Map6d1,5.4602,5.4169,5.0579,5.6601,6.8324,7.1879,7.458,7.3046,5.7241,5.4684,6.7347,6.4828
  Mapk11,10.5051,10.8554,10.7462,10.8929,9.4401,9.1579,8.9148,9.6414,10.957,10.7945,10.6719,10.2713
  Mapk12,7.7314,8.0498,7.9095,7.9028,6.6518,6.8044,6.2531,6.4602,7.6948,7.2476,6.9089,6.4958
  Mapk3,9.1188,8.8141,9.1391,9.4147,8.1511,7.997,7.8045,8.3382,9.1073,9.2689,8.5474,8.7023
  Mapk6,10.7174,10.6405,10.6327,10.8474,10.6688,10.7925,10.8945,10.9206,10.7781,10.9984,11.8465,11.5686
  Mapk8ip2,2.7186,2.9768,2.3153,2.2725,4.5918,5.3192,3.241,3.1849,3.2371,2.2856,2.3615,2.2671
  Mapkapk3,9.7373,9.8225,9.7852,9.8972,12.0357,12.0807,12.5748,12.7151,9.9666,9.9318,10.1221,9.7536
  Mapre3,6.3251,6.6555,5.9459,6.3159,6.4453,7.0506,5.969,5.6758,5.903,6.0669,4.3179,5.4281
  March1,13.282,13.3436,13.3248,13.2958,12.5071,12.3733,12.6407,12.7722,13.3843,13.4318,12.3302,12.2202
  March10,2,2,2,2,4.2289,4.6321,2.4232,2,2.4728,2.2856,2,2
  March2,10.0847,9.9249,9.9945,10.4885,9.7586,9.8141,9.9846,10.1992,10.1422,10.8626,9.9632,10.1495
  March8,8.7178,8.6119,8.7579,8.7077,8.4893,8.7961,8.4415,8.1951,8.2075,8.5915,7.6013,8.3095
  March9,5.8636,5.7432,5.8268,6.27,5.2804,5.8314,5.574,5.7797,6.1436,6.1224,6.5366,5.5831
  Marcksl1,10.1353,9.8853,9.8584,9.7321,12.6715,12.3374,13.0291,13.1917,9.7718,10.2456,12.6881,12.5078
  Marco,9.7961,9.2315,9.2003,9.2745,12.2439,11.6781,12.0399,11.543,8.1137,8.7108,9.3027,10.8886
  Mars,10.6308,10.5892,10.5182,10.5546,11.6824,11.629,12.2536,12.2843,10.584,10.6145,12.7992,12.4319
  Mars2,10.807,11.028,10.8307,11.2375,10.6461,10.6823,11.0594,11.1659,11.2197,11.1836,11.8058,11.2794
  Marveld2,8.9139,8.9715,9.2428,9.4322,8.1579,7.7406,7.6267,8.458,8.9511,9.1516,8.0795,8.5818
  Mas1,2,2.8274,2,2.2725,4.2289,4.8369,3.241,2.7108,2.2557,2.2856,2.3615,3.0123
  Masp2,5.9414,5.3905,4.925,6.4316,7.0524,7.3303,7.3774,7.5301,5.544,5.9286,7.7461,7.2254
  Mast1,8.5761,8.9804,8.7933,9.4235,8.7178,8.9856,8.4415,8.4941,8.9005,8.7169,8.1331,8.033
  Mast3,11.1857,11.4682,11.272,11.9447,10.8693,11.0548,11.0931,11.1667,11.5637,11.5206,11.4808,11.0429
  Mat2a,12.2076,12.1196,12.249,12.4159,12.8812,12.8973,13.3609,13.2635,12.2597,12.1805,14.4628,13.6278
  Matk,8.9892,8.9648,8.9497,9.2957,8.7132,8.8738,8.6121,8.7798,9.2828,9.3369,8.6368,8.7521
  Matn1,2.7186,2.4722,3.4382,3.4131,8.1443,8.3461,9.2611,9.0039,2.2557,2.5238,2.8908,3.7828
  Mavs,10.1236,10.1313,10.1674,10.3025,10.0707,9.9718,10.2723,10.363,10.0795,10.0722,11.7139,10.2675
